time,open,high,low,close,Volume
1771531260,24797.25,24801,24790,24799.5,2353
1771531320,24799.25,24810.5,24795.75,24806.5,2883
1771531380,24806.25,24821.25,24803,24818.75,3570
1771531440,24818.5,24821,24808,24811,2597
1771531500,24811.25,24811.5,24799.75,24802.5,3118
1771531560,24802,24805,24795.75,24800.75,2418
1771531620,24801.25,24806,24794.5,24804.5,2266
1771531680,24804.75,24806.25,24793,24793.75,1969
1771531740,24793.5,24794.25,24788.75,24793,2484
1771531800,24793.5,24803,24792.75,24794,2329
1771531860,24794.25,24800.25,24789.25,24798.5,2227
1771531920,24799.5,24807.5,24797.75,24800,2129
1771531980,24800,24803,24789,24791.75,2277
1771532040,24792,24797.75,24791,24795.25,1493
1771532100,24795.75,24798.5,24786.25,24788,1972
1771532160,24788,24793,24778.5,24789.5,3117
1771532220,24789.25,24789.5,24779,24780.5,1507
1771532280,24780.5,24790.5,24777,24789.25,2356
1771532340,24789.25,24804,24787,24803.5,3612
1771532400,24803.75,24809.75,24796.75,24797,2976
1771532460,24797.5,24799,24788.5,24794.5,2321
1771532520,24794,24806,24793.5,24805.25,2083
1771532580,24805,24805.5,24790,24791,1501
1771532640,24791.5,24797,24786.5,24789,1640
1771532700,24788.75,24790,24783,24788,2139
1771532760,24788.25,24788.75,24780.75,24781.5,1214
1771532820,24781,24792,24780.25,24791.75,1793
1771532880,24791.75,24793.75,24785.25,24787.5,1376
1771532940,24787,24791.5,24785.5,24788.25,976
1771533000,24787.5,24802,24782.75,24800.75,2999
1771533060,24800.5,24802.5,24791.5,24797.75,2221
1771533120,24798,24809.25,24797.25,24807.25,2319
1771533180,24807.75,24817.5,24805.25,24805.5,2645
1771533240,24805.75,24809.5,24802.75,24807,1919
1771533300,24807,24814,24801,24802,2061
1771533360,24802.5,24808.25,24798,24805.25,1883
1771533420,24805,24807.75,24801.25,24801.5,1137
1771533480,24801.5,24806.5,24798.75,24803.25,1388
1771533540,24803.25,24806.5,24800,24802.25,1118
1771533600,24802,24810,24801.25,24806.5,1752
1771533660,24807,24807,24793,24796.25,2159
1771533720,24795.75,24799.25,24792,24798.75,1558
1771533780,24798.5,24804.5,24794.25,24799.5,2077
1771533840,24799.75,24813.5,24796.25,24808.25,3003
1771533900,24808.5,24811.25,24804.75,24809.5,1346
1771533960,24809.25,24828.5,24808.75,24827.5,4085
1771534020,24827.75,24835.25,24823.5,24828.75,2984
1771534080,24828.75,24830.75,24818,24824.75,2586
1771534140,24824,24837.75,24824,24832.75,2558
1771534200,24832.25,24833.25,24823,24831.75,3444
1771534260,24831.25,24831.5,24818.25,24820,2748
1771534320,24819.25,24832.75,24817.5,24832,2428
1771534380,24831.5,24836.5,24829,24834.25,1977
1771534440,24834.25,24841.5,24831,24837,3527
1771534500,24836.5,24854.75,24835.75,24841.5,5427
1771534560,24840.75,24842.75,24832.75,24837.25,2420
1771534620,24837.5,24847.5,24833.25,24843.75,1776
1771534680,24843.75,24853.75,24843,24852.5,2634
1771534740,24852.25,24865.75,24850.5,24863,9305
1771534800,24863.75,24871.25,24854,24859,6051
1771534860,24859,24862,24854,24862,1880
1771534920,24862,24870,24861,24869,1559
1771534980,24869,24872,24864.25,24865.25,1328
1771535040,24866,24866.75,24861.5,24864.5,1064
1771535100,24864.75,24869.75,24861.75,24862.5,913
1771535160,24862.75,24865.25,24861.25,24863.25,746
1771535220,24863.25,24868,24858.75,24866,991
1771535280,24866,24869,24862.5,24867.25,650
1771535340,24867,24867.25,24859.75,24859.75,668
1771535400,24859.5,24864.75,24857.5,24862,880
1771535460,24862,24862,24858.25,24859.25,945
1771535520,24859.25,24860.5,24854.25,24860.25,1137
1771535580,24860.25,24862.25,24854.5,24858.5,763
1771535640,24858.5,24859.5,24851.25,24852.5,862
1771535700,24852,24858.75,24849.25,24853,1453
1771535760,24853.5,24856.5,24852.5,24856,595
