time,open,high,low,close,Volume
1651528800,13055.5,13184,12968,13087.5,1451239
1651615200,13120.25,13555.25,12882,13531.25,1397525
1651701600,13496.75,13547.75,12704,12858,1852147
1651788000,12890,12929.25,12519.25,12695.75,2004808
1652047200,12606.5,12636.75,12131.5,12193.75,1804845
1652133600,12205,12547.25,12101.75,12349,2231616
1652220000,12330.5,12553.75,11938.5,11969.75,2069862
1652306400,12003.25,12132.75,11689.25,11947.25,2112357
1652392800,11890.25,12432,11890,12382.75,1446233
1652652000,12410,12499,12189.75,12244.75,1681669
1652738400,12238,12578.75,12230,12560.25,1495970
1652824800,12574.25,12593.5,11863.25,11935.5,1648600
1652911200,11904.25,12077,11704.25,11878.25,2079957
1652997600,11899.25,12096.5,11491.25,11840.75,1855848
1653256800,11858.5,12075.5,11783.75,12035.25,1738796
1653343200,11934,11936,11576.25,11771,1816566
1653429600,11810.5,12033.25,11671,11942.25,1744754
1653516000,11882.25,12343.5,11848.5,12279.25,1323682
1653602400,12251.75,12723.75,12222,12677.75,1175989
1653861600,12705.5,12882.5,12480,12646.5,2010540
1654034400,12646.5,12823.25,12454.75,12551,1479482
1654120800,12549.25,12903.75,12442.25,12893.75,1198080
1654207200,12894.5,12945,12503,12551,1336763
1654466400,12548,12810.5,12527,12605,1110459
1654552800,12604.75,12740.5,12412,12711.5,1089787
1654639200,12683.75,12783.5,12579,12615.75,1211026
1654725600,12617.75,12726,12255.5,12275,1426720
1654812000,12298.25,12339.5,11822.75,11840,1002808
1655071200,11803.75,11803.75,11254.5,11296.5,999074
1655157600,11367.75,11534.5,11236,11346.5,1432095
1655244000,11364,11794.25,11359.25,11629,1526484
1655330400,11651,11774,11068.75,11157.25,1599719
1655416800,11200,11396.25,11120.25,11296.75,1607784
1655676000,11331.25,11678.5,11274,11577.25,1578311
1655848800,11579,11746.5,11320.5,11565.75,1473135
1655935200,11543.5,11767.25,11460.5,11737.5,1532281
1656021600,11690,12149,11684.25,12140.5,1201185
1656280800,12140,12262.75,11994.25,12040.5,1523795
1656367200,12075,12174.25,11661.5,11674.25,1556924
1656453600,11680.75,11749,11564,11691,1445356
1656540000,11695,11697,11350.75,11529.5,1674013
1656626400,11511,11629.75,11381.75,11611.25,1526524
1656885600,11613,11817,11388.75,11808.5,1994819
1657058400,11813.75,11974,11728.25,11880.25,1692968
1657144800,11903.5,12168.75,11837.25,12138.5,1114091
1657231200,12115.75,12211,11952.75,12152,1346427
1657490400,12148.75,12155,11853,11884.25,1209453
1657576800,11900,12025.5,11712,11779,1363711
1657663200,11779.5,11998,11478,11762.25,1660301
1657749600,11730.5,11834.75,11511,11797.5,1395399
1657836000,11808,12021.75,11741,12007.5,1240021
1658095200,12040.75,12186.75,11857.75,11907,1130484
1658181600,11911.5,12328.75,11889.5,12274,1131634
1658268000,12333.25,12517.5,12236,12465.25,1275622
1658354400,12431.25,12655.5,12373.5,12640,1295236
1658440800,12560,12697,12344.5,12423.5,1286035
1658700000,12440,12498.75,12266.5,12354.5,1142603
1658786400,12318.5,12334,12070,12112.5,1076778
1658872800,12192.75,12690,12190.25,12619,1302374
1658959200,12582.75,12948,12449.25,12737.5,1382658
1659045600,12923.75,13012.5,12744.25,12971.5,1265494
1659304800,12980,13108.5,12851.25,12962.5,1300240
1659391200,12975.25,13097,12816.25,12924.5,1441063
1659477600,12921.5,13310.5,12867.25,13271.5,1211240
1659564000,13248,13356,13184.5,13327,1246593
1659650400,13322,13385,13085.5,13228.75,1353890
1659909600,13226,13419.5,13120.5,13183.25,1377657
1659996000,13210.75,13233.5,12963.25,13031.5,1210607
1660082400,13048.5,13408,12981.75,13392,1171305
1660168800,13380.25,13575.75,13284.75,13311.25,1302125
1660255200,13347.5,13583,13312.25,13577.75,1005828
1660514400,13572,13705.75,13495.75,13681.25,905232
1660600800,13673.5,13740.5,13522.75,13658.25,1042281
1660687200,13663,13673.25,13406.25,13493.25,1233602
1660773600,13502.5,13575.5,13411.25,13523.25,1088505
1660860000,13534.75,13535,13227,13268.5,1066297
